id,name,uri,href,external_urls
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH
201BDST0ijVDCJ5c27rLQl,Trees and Lucy,spotify:artist:201BDST0ijVDCJ5c27rLQl,https://api.spotify.com/v1/artists/201BDST0ijVDCJ5c27rLQl,https://open.spotify.com/artist/201BDST0ijVDCJ5c27rLQl
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR
0dfi9ce1lws4seeWCNWS3U,Robert Harper,spotify:artist:0dfi9ce1lws4seeWCNWS3U,https://api.spotify.com/v1/artists/0dfi9ce1lws4seeWCNWS3U,https://open.spotify.com/artist/0dfi9ce1lws4seeWCNWS3U
2JXn03fudjyRkQ1Ye9f5rk,Los Del Rio,spotify:artist:2JXn03fudjyRkQ1Ye9f5rk,https://api.spotify.com/v1/artists/2JXn03fudjyRkQ1Ye9f5rk,https://open.spotify.com/artist/2JXn03fudjyRkQ1Ye9f5rk
5XpynS30vllvVxlNxjtzbj,Dna,spotify:artist:5XpynS30vllvVxlNxjtzbj,https://api.spotify.com/v1/artists/5XpynS30vllvVxlNxjtzbj,https://open.spotify.com/artist/5XpynS30vllvVxlNxjtzbj
3NJPxuEUrbunH0HpSXfTxL,AND,spotify:artist:3NJPxuEUrbunH0HpSXfTxL,https://api.spotify.com/v1/artists/3NJPxuEUrbunH0HpSXfTxL,https://open.spotify.com/artist/3NJPxuEUrbunH0HpSXfTxL
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL,https://api.spotify.com/v1/artists/5yG7ZAZafVaAlMTeBybKAL,https://open.spotify.com/artist/5yG7ZAZafVaAlMTeBybKAL
5LHRHt1k9lMyONurDHEdrp,Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp,https://api.spotify.com/v1/artists/5LHRHt1k9lMyONurDHEdrp,https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp
0gKH2HLKS4gR21CozdoPse,Centigradz,spotify:artist:0gKH2HLKS4gR21CozdoPse,https://api.spotify.com/v1/artists/0gKH2HLKS4gR21CozdoPse,https://open.spotify.com/artist/0gKH2HLKS4gR21CozdoPse
79bxUQsBIXO8nVLB9fYKf7,Modern Talking,spotify:artist:79bxUQsBIXO8nVLB9fYKf7,https://api.spotify.com/v1/artists/79bxUQsBIXO8nVLB9fYKf7,https://open.spotify.com/artist/79bxUQsBIXO8nVLB9fYKf7
2MWP2yOPoKgLiUiHa5i4Si,Kappo,spotify:artist:2MWP2yOPoKgLiUiHa5i4Si,https://api.spotify.com/v1/artists/2MWP2yOPoKgLiUiHa5i4Si,https://open.spotify.com/artist/2MWP2yOPoKgLiUiHa5i4Si
59KX7XUUgAOOo5IyDjca0T,Verzache,spotify:artist:59KX7XUUgAOOo5IyDjca0T,https://api.spotify.com/v1/artists/59KX7XUUgAOOo5IyDjca0T,https://open.spotify.com/artist/59KX7XUUgAOOo5IyDjca0T
1vVHevk2PD45epYnDi9CCc,Jack Stauber,spotify:artist:1vVHevk2PD45epYnDi9CCc,https://api.spotify.com/v1/artists/1vVHevk2PD45epYnDi9CCc,https://open.spotify.com/artist/1vVHevk2PD45epYnDi9CCc
38pocG0s7O6z0aksDUm4S2,DJ Moody,spotify:artist:38pocG0s7O6z0aksDUm4S2,https://api.spotify.com/v1/artists/38pocG0s7O6z0aksDUm4S2,https://open.spotify.com/artist/38pocG0s7O6z0aksDUm4S2
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,spotify:artist:5zctI4wO9XSKS8XwcnqEHk,https://api.spotify.com/v1/artists/5zctI4wO9XSKS8XwcnqEHk,https://open.spotify.com/artist/5zctI4wO9XSKS8XwcnqEHk
47MpMsUfWtgyIIBEFOr4FE,Lunay,spotify:artist:47MpMsUfWtgyIIBEFOr4FE,https://api.spotify.com/v1/artists/47MpMsUfWtgyIIBEFOr4FE,https://open.spotify.com/artist/47MpMsUfWtgyIIBEFOr4FE
545kLWS5VxeA7THdr1eIyO,Stantough,spotify:artist:545kLWS5VxeA7THdr1eIyO,https://api.spotify.com/v1/artists/545kLWS5VxeA7THdr1eIyO,https://open.spotify.com/artist/545kLWS5VxeA7THdr1eIyO
4p75GTNEXwsAAkpweMVtKo,Monte Booker,spotify:artist:4p75GTNEXwsAAkpweMVtKo,https://api.spotify.com/v1/artists/4p75GTNEXwsAAkpweMVtKo,https://open.spotify.com/artist/4p75GTNEXwsAAkpweMVtKo
1ybINI1qPiFbwDXamRtwxD,Smino,spotify:artist:1ybINI1qPiFbwDXamRtwxD,https://api.spotify.com/v1/artists/1ybINI1qPiFbwDXamRtwxD,https://open.spotify.com/artist/1ybINI1qPiFbwDXamRtwxD
7w4cOzDZ5rfomlKHfunmbV,Lehmber Hussainpuri,spotify:artist:7w4cOzDZ5rfomlKHfunmbV,https://api.spotify.com/v1/artists/7w4cOzDZ5rfomlKHfunmbV,https://open.spotify.com/artist/7w4cOzDZ5rfomlKHfunmbV
0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,https://api.spotify.com/v1/artists/0SfsnGyD8FpIN4U4WCkBZ5,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
761TVEWipkW4DkdWHNZ9w9,Ocho Drippin,spotify:artist:761TVEWipkW4DkdWHNZ9w9,https://api.spotify.com/v1/artists/761TVEWipkW4DkdWHNZ9w9,https://open.spotify.com/artist/761TVEWipkW4DkdWHNZ9w9
3bmNg1VxW45Oy2S2JzELkQ,iamjuampi,spotify:artist:3bmNg1VxW45Oy2S2JzELkQ,https://api.spotify.com/v1/artists/3bmNg1VxW45Oy2S2JzELkQ,https://open.spotify.com/artist/3bmNg1VxW45Oy2S2JzELkQ
5xErCz7D25FaaKAUbpz2cz,ACR,spotify:artist:5xErCz7D25FaaKAUbpz2cz,https://api.spotify.com/v1/artists/5xErCz7D25FaaKAUbpz2cz,https://open.spotify.com/artist/5xErCz7D25FaaKAUbpz2cz
0d1N6aOmtAiegUsDEwlBqL,Headass,spotify:artist:0d1N6aOmtAiegUsDEwlBqL,https://api.spotify.com/v1/artists/0d1N6aOmtAiegUsDEwlBqL,https://open.spotify.com/artist/0d1N6aOmtAiegUsDEwlBqL
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,spotify:artist:6t1gpxYbY8OlLA7D2RiikQ,https://api.spotify.com/v1/artists/6t1gpxYbY8OlLA7D2RiikQ,https://open.spotify.com/artist/6t1gpxYbY8OlLA7D2RiikQ
3yjqxf3d3aCOFrrsxIl326,Chus & Ceballos,spotify:artist:3yjqxf3d3aCOFrrsxIl326,https://api.spotify.com/v1/artists/3yjqxf3d3aCOFrrsxIl326,https://open.spotify.com/artist/3yjqxf3d3aCOFrrsxIl326
5uEeqYFuIChoWKy34jp8xE,Brando,spotify:artist:5uEeqYFuIChoWKy34jp8xE,https://api.spotify.com/v1/artists/5uEeqYFuIChoWKy34jp8xE,https://open.spotify.com/artist/5uEeqYFuIChoWKy34jp8xE
6UBA15slIuadJ8h2lPRPos,Tech N9ne,spotify:artist:6UBA15slIuadJ8h2lPRPos,https://api.spotify.com/v1/artists/6UBA15slIuadJ8h2lPRPos,https://open.spotify.com/artist/6UBA15slIuadJ8h2lPRPos
6AiX12wXdXFoGJ2vk8zBjy,Yuvan Shankar Raja,spotify:artist:6AiX12wXdXFoGJ2vk8zBjy,https://api.spotify.com/v1/artists/6AiX12wXdXFoGJ2vk8zBjy,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu,https://api.spotify.com/v1/artists/2NoJ7NuNs9nyj8Thoh1kbu,https://open.spotify.com/artist/2NoJ7NuNs9nyj8Thoh1kbu
6F3vLfyutkUhpM50G84eMt,Endor,spotify:artist:6F3vLfyutkUhpM50G84eMt,https://api.spotify.com/v1/artists/6F3vLfyutkUhpM50G84eMt,https://open.spotify.com/artist/6F3vLfyutkUhpM50G84eMt
20wrQurgPiqGwdy400EHUm,Juan,spotify:artist:20wrQurgPiqGwdy400EHUm,https://api.spotify.com/v1/artists/20wrQurgPiqGwdy400EHUm,https://open.spotify.com/artist/20wrQurgPiqGwdy400EHUm
790FomKkXshlbRYZFtlgla,KAROL G,spotify:artist:790FomKkXshlbRYZFtlgla,https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla
0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,https://api.spotify.com/v1/artists/0EmeFodog0BfCgMzAIvKQp,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp
7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,spotify:artist:7aBzpmFXB4WWpPl2F7RjBe,https://api.spotify.com/v1/artists/7aBzpmFXB4WWpPl2F7RjBe,https://open.spotify.com/artist/7aBzpmFXB4WWpPl2F7RjBe
6cPVD6kanKOHKGNOBBMZjb,Ali Berke,spotify:artist:6cPVD6kanKOHKGNOBBMZjb,https://api.spotify.com/v1/artists/6cPVD6kanKOHKGNOBBMZjb,https://open.spotify.com/artist/6cPVD6kanKOHKGNOBBMZjb
3TVXtAsR1Inumwj472S9r4,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4
718COspgdWOnwOFpJHRZHS,Luke Combs,spotify:artist:718COspgdWOnwOFpJHRZHS,https://api.spotify.com/v1/artists/718COspgdWOnwOFpJHRZHS,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS
1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,https://api.spotify.com/v1/artists/1KCSPY1glIKqW2TotWuXOR,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR
13saZpZnCDWOI9D4IJhp1f,Lily Allen,spotify:artist:13saZpZnCDWOI9D4IJhp1f,https://api.spotify.com/v1/artists/13saZpZnCDWOI9D4IJhp1f,https://open.spotify.com/artist/13saZpZnCDWOI9D4IJhp1f
6S0dmVVn4udvppDhZIWxCr,Sean Kingston,spotify:artist:6S0dmVVn4udvppDhZIWxCr,https://api.spotify.com/v1/artists/6S0dmVVn4udvppDhZIWxCr,https://open.spotify.com/artist/6S0dmVVn4udvppDhZIWxCr
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s
7GdYY1koOX8nAt1sDFlfzt,El Esca,spotify:artist:7GdYY1koOX8nAt1sDFlfzt,https://api.spotify.com/v1/artists/7GdYY1koOX8nAt1sDFlfzt,https://open.spotify.com/artist/7GdYY1koOX8nAt1sDFlfzt
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,spotify:artist:4LcUpNlXFEleaLlelmkv2R,https://api.spotify.com/v1/artists/4LcUpNlXFEleaLlelmkv2R,https://open.spotify.com/artist/4LcUpNlXFEleaLlelmkv2R
3AlRiyjMywTVNzTcHbf9QT,Lil Kleine,spotify:artist:3AlRiyjMywTVNzTcHbf9QT,https://api.spotify.com/v1/artists/3AlRiyjMywTVNzTcHbf9QT,https://open.spotify.com/artist/3AlRiyjMywTVNzTcHbf9QT
2YkP9pfIZ6hJKeuppuz8qT,Yade Lauren,spotify:artist:2YkP9pfIZ6hJKeuppuz8qT,https://api.spotify.com/v1/artists/2YkP9pfIZ6hJKeuppuz8qT,https://open.spotify.com/artist/2YkP9pfIZ6hJKeuppuz8qT
2pElTJJ5D3ziEPyvZsW5eF,Fernando Velázquez,spotify:artist:2pElTJJ5D3ziEPyvZsW5eF,https://api.spotify.com/v1/artists/2pElTJJ5D3ziEPyvZsW5eF,https://open.spotify.com/artist/2pElTJJ5D3ziEPyvZsW5eF
6fXEqmGQEt6ONuqVmwrN46,Bag Raiders,spotify:artist:6fXEqmGQEt6ONuqVmwrN46,https://api.spotify.com/v1/artists/6fXEqmGQEt6ONuqVmwrN46,https://open.spotify.com/artist/6fXEqmGQEt6ONuqVmwrN46
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,https://api.spotify.com/v1/artists/2LIk90788K0zvyj2JJVwkJ,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ
5wugb0kaq0J6nyQ5Xgd17i,Aly & AJ,spotify:artist:5wugb0kaq0J6nyQ5Xgd17i,https://api.spotify.com/v1/artists/5wugb0kaq0J6nyQ5Xgd17i,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i
4IKVDbCSBTxBeAsMKjAuTs,Armaan Malik,spotify:artist:4IKVDbCSBTxBeAsMKjAuTs,https://api.spotify.com/v1/artists/4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs
2FgHPfRprDaylrSRVf1UlN,Thaman S,spotify:artist:2FgHPfRprDaylrSRVf1UlN,https://api.spotify.com/v1/artists/2FgHPfRprDaylrSRVf1UlN,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN
76PJKS3IQsf4sSayx2taE0,The Hit Crew,spotify:artist:76PJKS3IQsf4sSayx2taE0,https://api.spotify.com/v1/artists/76PJKS3IQsf4sSayx2taE0,https://open.spotify.com/artist/76PJKS3IQsf4sSayx2taE0
4TShXxXZjnjd1nnEw9R5Hs,O Boy da Seresta,spotify:artist:4TShXxXZjnjd1nnEw9R5Hs,https://api.spotify.com/v1/artists/4TShXxXZjnjd1nnEw9R5Hs,https://open.spotify.com/artist/4TShXxXZjnjd1nnEw9R5Hs
0xTWPVQfXgaj6Je1inSRKw,Menor Nico,spotify:artist:0xTWPVQfXgaj6Je1inSRKw,https://api.spotify.com/v1/artists/0xTWPVQfXgaj6Je1inSRKw,https://open.spotify.com/artist/0xTWPVQfXgaj6Je1inSRKw
3KW4FoYGtukfoyZK8ifDex,ALEX&RUS,spotify:artist:3KW4FoYGtukfoyZK8ifDex,https://api.spotify.com/v1/artists/3KW4FoYGtukfoyZK8ifDex,https://open.spotify.com/artist/3KW4FoYGtukfoyZK8ifDex
5cbutZUQE7SUCA6MsEMbBv,Hank Mobley,spotify:artist:5cbutZUQE7SUCA6MsEMbBv,https://api.spotify.com/v1/artists/5cbutZUQE7SUCA6MsEMbBv,https://open.spotify.com/artist/5cbutZUQE7SUCA6MsEMbBv
4Rw9pvzG1NLs1RbB8cxBfW,Stef Bos,spotify:artist:4Rw9pvzG1NLs1RbB8cxBfW,https://api.spotify.com/v1/artists/4Rw9pvzG1NLs1RbB8cxBfW,https://open.spotify.com/artist/4Rw9pvzG1NLs1RbB8cxBfW
5kA0fIY29Fnfu4U2I2xvki,David Penn,spotify:artist:5kA0fIY29Fnfu4U2I2xvki,https://api.spotify.com/v1/artists/5kA0fIY29Fnfu4U2I2xvki,https://open.spotify.com/artist/5kA0fIY29Fnfu4U2I2xvki
7MW9uAUmWgmvSsv41dg7J0,Jjakoveertien,spotify:artist:7MW9uAUmWgmvSsv41dg7J0,https://api.spotify.com/v1/artists/7MW9uAUmWgmvSsv41dg7J0,https://open.spotify.com/artist/7MW9uAUmWgmvSsv41dg7J0
4obzFoKoKRHIphyHzJ35G3,Becky G,spotify:artist:4obzFoKoKRHIphyHzJ35G3,https://api.spotify.com/v1/artists/4obzFoKoKRHIphyHzJ35G3,https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,https://api.spotify.com/v1/artists/7c0XG5cIJTrrAgEC3ULPiq,https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq
54QA4zjZDOyaLN8bVthBjP,Joe Moses,spotify:artist:54QA4zjZDOyaLN8bVthBjP,https://api.spotify.com/v1/artists/54QA4zjZDOyaLN8bVthBjP,https://open.spotify.com/artist/54QA4zjZDOyaLN8bVthBjP
1c4rxrxy8eDLvMVL1DTiBe,Andra Day,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,https://api.spotify.com/v1/artists/1c4rxrxy8eDLvMVL1DTiBe,https://open.spotify.com/artist/1c4rxrxy8eDLvMVL1DTiBe
4xXB8O08YhODlRglAjXPPJ,Love Unlimited Orchestra,spotify:artist:4xXB8O08YhODlRglAjXPPJ,https://api.spotify.com/v1/artists/4xXB8O08YhODlRglAjXPPJ,https://open.spotify.com/artist/4xXB8O08YhODlRglAjXPPJ
3N3FuEIOsamtCD1JQm0C8T,Danny Rousseau,spotify:artist:3N3FuEIOsamtCD1JQm0C8T,https://api.spotify.com/v1/artists/3N3FuEIOsamtCD1JQm0C8T,https://open.spotify.com/artist/3N3FuEIOsamtCD1JQm0C8T
0HNLFWeKZoz8bI9ImJUdLX,Iuna Lux,spotify:artist:0HNLFWeKZoz8bI9ImJUdLX,https://api.spotify.com/v1/artists/0HNLFWeKZoz8bI9ImJUdLX,https://open.spotify.com/artist/0HNLFWeKZoz8bI9ImJUdLX
6ujr1NkqbZpYOhquczUUfl,The Strumbellas,spotify:artist:6ujr1NkqbZpYOhquczUUfl,https://api.spotify.com/v1/artists/6ujr1NkqbZpYOhquczUUfl,https://open.spotify.com/artist/6ujr1NkqbZpYOhquczUUfl
0WK3H9OErSn5zKOkOV5egm,DDG,spotify:artist:0WK3H9OErSn5zKOkOV5egm,https://api.spotify.com/v1/artists/0WK3H9OErSn5zKOkOV5egm,https://open.spotify.com/artist/0WK3H9OErSn5zKOkOV5egm
3Fl1V19tmjt57oBdxXKAjJ,Blueface,spotify:artist:3Fl1V19tmjt57oBdxXKAjJ,https://api.spotify.com/v1/artists/3Fl1V19tmjt57oBdxXKAjJ,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ
7Kt4HVxkayONpDiEEWsSAQ,Bcaizm,spotify:artist:7Kt4HVxkayONpDiEEWsSAQ,https://api.spotify.com/v1/artists/7Kt4HVxkayONpDiEEWsSAQ,https://open.spotify.com/artist/7Kt4HVxkayONpDiEEWsSAQ
442IRNWLgO6H9bvlsI3arN,NMR Digital,spotify:artist:442IRNWLgO6H9bvlsI3arN,https://api.spotify.com/v1/artists/442IRNWLgO6H9bvlsI3arN,https://open.spotify.com/artist/442IRNWLgO6H9bvlsI3arN
6AdFGjfHin3ow9yC5qE2TW,Kenyi,spotify:artist:6AdFGjfHin3ow9yC5qE2TW,https://api.spotify.com/v1/artists/6AdFGjfHin3ow9yC5qE2TW,https://open.spotify.com/artist/6AdFGjfHin3ow9yC5qE2TW
6nxWCVXbOlEVRexSbLsTer,Flume,spotify:artist:6nxWCVXbOlEVRexSbLsTer,https://api.spotify.com/v1/artists/6nxWCVXbOlEVRexSbLsTer,https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer
6xHUXzrfhFgnIv86EBR3Ml,kai,spotify:artist:6xHUXzrfhFgnIv86EBR3Ml,https://api.spotify.com/v1/artists/6xHUXzrfhFgnIv86EBR3Ml,https://open.spotify.com/artist/6xHUXzrfhFgnIv86EBR3Ml
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,spotify:artist:31W5EY0aAly4Qieq6OFu6I,https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,spotify:artist:7gZfnEnfiaHzxARJ2LeXrf,https://api.spotify.com/v1/artists/7gZfnEnfiaHzxARJ2LeXrf,https://open.spotify.com/artist/7gZfnEnfiaHzxARJ2LeXrf
2louipoTEuHwO4gXQIHAMP,Suprafive,spotify:artist:2louipoTEuHwO4gXQIHAMP,https://api.spotify.com/v1/artists/2louipoTEuHwO4gXQIHAMP,https://open.spotify.com/artist/2louipoTEuHwO4gXQIHAMP
5uBdPagL8e7AwfIzrM8zuS,Pr. Lucas,spotify:artist:5uBdPagL8e7AwfIzrM8zuS,https://api.spotify.com/v1/artists/5uBdPagL8e7AwfIzrM8zuS,https://open.spotify.com/artist/5uBdPagL8e7AwfIzrM8zuS
6icQOAFXDZKsumw3YXyusw,Lil Yachty,spotify:artist:6icQOAFXDZKsumw3YXyusw,https://api.spotify.com/v1/artists/6icQOAFXDZKsumw3YXyusw,https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw
1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i
0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,spotify:artist:0NWbwDZY1VkRqFafuQm6wk,https://api.spotify.com/v1/artists/0NWbwDZY1VkRqFafuQm6wk,https://open.spotify.com/artist/0NWbwDZY1VkRqFafuQm6wk
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,https://api.spotify.com/v1/artists/2RdwBSPQiwcmiDo9kixcl8,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8
5Zxrg1q3WGnUUfbdH6aC9y,Stewart Peters,spotify:artist:5Zxrg1q3WGnUUfbdH6aC9y,https://api.spotify.com/v1/artists/5Zxrg1q3WGnUUfbdH6aC9y,https://open.spotify.com/artist/5Zxrg1q3WGnUUfbdH6aC9y
0JFjWic1b9Mvv7WcNYhDvZ,KBFR,spotify:artist:0JFjWic1b9Mvv7WcNYhDvZ,https://api.spotify.com/v1/artists/0JFjWic1b9Mvv7WcNYhDvZ,https://open.spotify.com/artist/0JFjWic1b9Mvv7WcNYhDvZ
0z4gvV4rjIZ9wHck67ucSV,Akon,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,https://api.spotify.com/v1/artists/0z4gvV4rjIZ9wHck67ucSV,https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV
6lBN3Tzt61u8i9AJoAhKzF,Mykola Dmytrovych Leontovych,spotify:artist:6lBN3Tzt61u8i9AJoAhKzF,https://api.spotify.com/v1/artists/6lBN3Tzt61u8i9AJoAhKzF,https://open.spotify.com/artist/6lBN3Tzt61u8i9AJoAhKzF
3dRfiJ2650SZu6GbydcHNb,John Williams,spotify:artist:3dRfiJ2650SZu6GbydcHNb,https://api.spotify.com/v1/artists/3dRfiJ2650SZu6GbydcHNb,https://open.spotify.com/artist/3dRfiJ2650SZu6GbydcHNb
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:artist:63yrD80RY3RNEM2YDpUpO8,https://api.spotify.com/v1/artists/63yrD80RY3RNEM2YDpUpO8,https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8
1eZrOVQ8ady3sDTNdG9E4D,K3,spotify:artist:1eZrOVQ8ady3sDTNdG9E4D,https://api.spotify.com/v1/artists/1eZrOVQ8ady3sDTNdG9E4D,https://open.spotify.com/artist/1eZrOVQ8ady3sDTNdG9E4D
0shZgxgMxIX2SbMCcJhfeI,James Marley,spotify:artist:0shZgxgMxIX2SbMCcJhfeI,https://api.spotify.com/v1/artists/0shZgxgMxIX2SbMCcJhfeI,https://open.spotify.com/artist/0shZgxgMxIX2SbMCcJhfeI
0CEFCo8288kQU7mJi25s6E,Hollywood Undead,spotify:artist:0CEFCo8288kQU7mJi25s6E,https://api.spotify.com/v1/artists/0CEFCo8288kQU7mJi25s6E,https://open.spotify.com/artist/0CEFCo8288kQU7mJi25s6E
4Q5C6bh9DyiQbVZxTt4nx8,Aeileon,spotify:artist:4Q5C6bh9DyiQbVZxTt4nx8,https://api.spotify.com/v1/artists/4Q5C6bh9DyiQbVZxTt4nx8,https://open.spotify.com/artist/4Q5C6bh9DyiQbVZxTt4nx8
2kCO8LXN1usaOPL3iEE28I,Tai Verdes,spotify:artist:2kCO8LXN1usaOPL3iEE28I,https://api.spotify.com/v1/artists/2kCO8LXN1usaOPL3iEE28I,https://open.spotify.com/artist/2kCO8LXN1usaOPL3iEE28I
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,https://api.spotify.com/v1/artists/5YGY8feqx7naU7z4HrwZM6,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6
6fOMl44jA4Sp5b9PpYCkzz,NF,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,https://api.spotify.com/v1/artists/6fOMl44jA4Sp5b9PpYCkzz,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz
2u01kCKA5wDvvztuH8lyT0,SVDDEN DEATH,spotify:artist:2u01kCKA5wDvvztuH8lyT0,https://api.spotify.com/v1/artists/2u01kCKA5wDvvztuH8lyT0,https://open.spotify.com/artist/2u01kCKA5wDvvztuH8lyT0
0JHx4h8GAtjhmHMQ68iQiU,Konfuz,spotify:artist:0JHx4h8GAtjhmHMQ68iQiU,https://api.spotify.com/v1/artists/0JHx4h8GAtjhmHMQ68iQiU,https://open.spotify.com/artist/0JHx4h8GAtjhmHMQ68iQiU
3ygNXepfdmek6Eo474h0Qm,Alexei Shkurko,spotify:artist:3ygNXepfdmek6Eo474h0Qm,https://api.spotify.com/v1/artists/3ygNXepfdmek6Eo474h0Qm,https://open.spotify.com/artist/3ygNXepfdmek6Eo474h0Qm
5yw4tA8D5uG7tT3NaDvq10,Stellar,spotify:artist:5yw4tA8D5uG7tT3NaDvq10,https://api.spotify.com/v1/artists/5yw4tA8D5uG7tT3NaDvq10,https://open.spotify.com/artist/5yw4tA8D5uG7tT3NaDvq10
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,spotify:artist:3V0ZQW0dNuVaFtbVYgSI24,https://api.spotify.com/v1/artists/3V0ZQW0dNuVaFtbVYgSI24,https://open.spotify.com/artist/3V0ZQW0dNuVaFtbVYgSI24
32Wdf3LOdSMeo8ituCMxqY,Zerrin,spotify:artist:32Wdf3LOdSMeo8ituCMxqY,https://api.spotify.com/v1/artists/32Wdf3LOdSMeo8ituCMxqY,https://open.spotify.com/artist/32Wdf3LOdSMeo8ituCMxqY
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms
7fObcBw9VM3x7ntWKCYl0z,Colby O'Donis,spotify:artist:7fObcBw9VM3x7ntWKCYl0z,https://api.spotify.com/v1/artists/7fObcBw9VM3x7ntWKCYl0z,https://open.spotify.com/artist/7fObcBw9VM3x7ntWKCYl0z
